id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,hour,day_of_week,month,is_weekend
14053038,JJ519228,2025-12-11 00:00:00,0000X W HUBBARD ST,460,BATTERY,SIMPLE,BAR OR TAVERN,True,False,1831,18,42,8.0,08B,1176165.0,1903315.0,2025,2025-12-18 15:42:08,41.890057206,-87.628491342,"(41.890057206, -87.628491342)",0,Thursday,12,0
14055187,JJ521683,2025-12-11 00:00:00,005XX E 91ST PL,910,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,False,False,633,6,8,44.0,7,1181393.0,1844425.0,2025,2025-12-18 15:42:08,41.728338838,-87.611109487,"(41.728338838, -87.611109487)",0,Thursday,12,0
14052505,JJ518399,2025-12-11 00:00:00,092XX S JUSTINE ST,920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,2221,22,21,73.0,7,1167631.0,1843217.0,2025,2025-12-18 15:42:08,41.725329709,-87.661556979,"(41.725329709, -87.661556979)",0,Thursday,12,0
14056298,JJ523066,2025-12-11 00:00:00,026XX N LINCOLN AVE,1120,DECEPTIVE PRACTICE,FORGERY,OTHER (SPECIFY),False,False,1932,19,43,7.0,10,1168704.0,1917898.0,2025,2025-12-18 15:42:08,41.930238727,-87.655468056,"(41.930238727, -87.655468056)",0,Thursday,12,0
14055622,JJ521528,2025-12-11 00:00:00,001XX N KOSTNER AVE,820,THEFT,$500 AND UNDER,APARTMENT,False,True,1113,11,28,26.0,6,1147040.0,1900286.0,2025,2025-12-18 15:42:08,41.882351979,-87.735529458,"(41.882351979, -87.735529458)",0,Thursday,12,0
14056444,JJ523431,2025-12-11 00:00:00,022XX S HALSTED ST,281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,COMMERCIAL / BUSINESS OFFICE,False,False,1235,12,25,31.0,2,1171385.0,1889202.0,2025,2025-12-18 15:42:08,41.851436512,-87.646460241,"(41.851436512, -87.646460241)",0,Thursday,12,0
14053284,JJ519325,2025-12-11 00:00:00,006XX N WELLS ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1831,18,42,8.0,6,1174613.0,1904888.0,2025,2025-12-18 15:42:08,41.894408446,-87.634143853,"(41.894408446, -87.634143853)",0,Thursday,12,0
14052782,JJ518850,2025-12-11 00:00:00,010XX E 46TH ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,222,2,4,39.0,11,1183968.0,1874723.0,2025,2025-12-18 15:42:08,41.811419728,-87.600731459,"(41.811419728, -87.600731459)",0,Thursday,12,0
14053004,JJ519198,2025-12-11 00:00:00,040XX S LAKE PARK AVE,820,THEFT,$500 AND UNDER,APARTMENT,False,False,214,2,4,36.0,6,1183756.0,1878206.0,2025,2025-12-18 15:42:08,41.820982288,-87.601400234,"(41.820982288, -87.601400234)",0,Thursday,12,0
14053132,JJ519388,2025-12-11 00:00:00,002XX S HAMLIN BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1122,11,28,27.0,08B,1151106.0,1898656.0,2025,2025-12-18 15:42:08,41.87780039,-87.720641675,"(41.87780039, -87.720641675)",0,Thursday,12,0
14052567,JJ518529,2025-12-11 00:00:00,036XX W FIFTH AVE,820,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,False,False,1133,11,28,27.0,6,1152238.0,1897812.0,2025,2025-12-18 15:42:08,41.875462112,-87.716507499,"(41.875462112, -87.716507499)",0,Thursday,12,0
14053223,JJ518988,2025-12-11 00:00:00,058XX N Moody Ave,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,False,False,1622,16,45,10.0,26,1134687.0,1938408.0,2025,2025-12-18 15:42:08,41.987190167,-87.779986992,"(41.987190167, -87.779986992)",0,Thursday,12,0
14052471,JJ518325,2025-12-10 23:50:00,061XX W WELLINGTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2511,25,30,19.0,14,1135115.0,1919303.0,2025,2025-12-18 15:42:08,41.934756573,-87.77886746,"(41.934756573, -87.77886746)",23,Wednesday,12,0
14053948,JJ520380,2025-12-10 23:45:00,053XX S HYDE PARK BLVD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,234,2,5,41.0,7,1188556.0,1870311.0,2025,2025-12-18 15:42:08,41.799204348,-87.584044296,"(41.799204348, -87.584044296)",23,Wednesday,12,0
14053237,JJ518936,2025-12-10 23:30:00,015XX W North Shore Ave,810,THEFT,OVER $500,SCHOOL - PUBLIC GROUNDS,False,False,2432,24,49,1.0,6,1164973.0,1944597.0,2025,2025-12-18 15:42:08,42.003581955,-87.668417108,"(42.003581955, -87.668417108)",23,Wednesday,12,0
14052408,JJ518302,2025-12-10 23:28:00,040XX W 26TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,True,False,1031,10,22,30.0,14,1149951.0,1886420.0,2025,2025-12-18 15:42:08,41.844245885,-87.725200813,"(41.844245885, -87.725200813)",23,Wednesday,12,0
14053238,JJ518993,2025-12-10 23:25:00,046XX N Broadway,890,THEFT,FROM BUILDING,APARTMENT,False,False,1914,19,46,3.0,6,1167899.0,1931033.0,2025,2025-12-18 15:42:08,41.966299148,-87.658045926,"(41.966299148, -87.658045926)",23,Wednesday,12,0
14052446,JJ518317,2025-12-10 23:23:00,017XX W 95TH ST,460,BATTERY,SIMPLE,RESTAURANT,False,False,2213,22,19,72.0,08B,1166683.0,1841698.0,2025,2025-12-18 15:42:08,41.721181588,-87.665072735,"(41.721181588, -87.665072735)",23,Wednesday,12,0
14052520,JJ518341,2025-12-10 23:20:00,068XX S UNION AVE,552,ASSAULT,AGGRAVATED POLICE OFFICER - KNIFE / CUTTING INSTRUMENT,APARTMENT,True,False,723,7,6,68.0,04A,1172916.0,1859607.0,2025,2025-12-18 15:42:08,41.770191176,-87.6417153,"(41.770191176, -87.6417153)",23,Wednesday,12,0
14052475,JJ518315,2025-12-10 23:14:00,077XX S STEWART AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,623,6,17,69.0,5,1174968.0,1853591.0,2025,2025-12-18 15:42:08,41.753637036,-87.634372731,"(41.753637036, -87.634372731)",23,Wednesday,12,0
14052433,JJ518308,2025-12-10 23:12:00,023XX W NORTH AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1434,14,32,24.0,6,1160202.0,1910576.0,2025,2025-12-18 15:42:08,41.910326835,-87.686913612,"(41.910326835, -87.686913612)",23,Wednesday,12,0
14052461,JJ518304,2025-12-10 23:09:00,040XX W ADAMS ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,1115,11,28,26.0,04B,1149492.0,1898705.0,2025,2025-12-18 15:42:08,41.877966315,-87.726566655,"(41.877966315, -87.726566655)",23,Wednesday,12,0
14052426,JJ518303,2025-12-10 23:08:00,069XX S WESTERN AVE,560,ASSAULT,SIMPLE,RESTAURANT,False,False,832,8,16,66.0,08A,1161571.0,1858669.0,2025,2025-12-18 15:42:08,41.767859991,-87.683327497,"(41.767859991, -87.683327497)",23,Wednesday,12,0
14061972,JJ523349,2025-12-10 23:00:00,043XX S HONORE ST,460,BATTERY,SIMPLE,APARTMENT,False,False,924,9,15,61.0,08B,1164746.0,1875809.0,2025,2025-12-23 15:41:04,41.814827859,-87.67120577,"(41.814827859, -87.67120577)",23,Wednesday,12,0
14052435,JJ518326,2025-12-10 23:00:00,025XX S MICHIGAN AVE,560,ASSAULT,SIMPLE,HOSPITAL BUILDING / GROUNDS,True,False,133,1,4,33.0,08A,1177647.0,1887564.0,2025,2025-12-18 15:42:08,41.846801978,-87.623527134,"(41.846801978, -87.623527134)",23,Wednesday,12,0
14052407,JJ518298,2025-12-10 23:00:00,051XX N LAKE SHORE DR SB,560,ASSAULT,SIMPLE,STREET,False,False,2024,20,48,3.0,08A,1170043.0,1934366.0,2025,2025-12-18 15:42:08,41.97539835,-87.650065122,"(41.97539835, -87.650065122)",23,Wednesday,12,0
14052889,JJ518976,2025-12-10 23:00:00,016XX W 104TH ST,810,THEFT,OVER $500,DRIVEWAY - RESIDENTIAL,False,False,2212,22,19,72.0,6,1167197.0,1835922.0,2025,2025-12-18 15:42:08,41.705320368,-87.663354673,"(41.705320368, -87.663354673)",23,Wednesday,12,0
14052546,JJ518465,2025-12-10 23:00:00,052XX W LE MOYNE ST,810,THEFT,OVER $500,STREET,False,False,2532,25,37,25.0,6,1141188.0,1909475.0,2025,2025-12-18 15:42:08,41.907677543,-87.756791595,"(41.907677543, -87.756791595)",23,Wednesday,12,0
14052822,JJ518706,2025-12-10 22:57:00,061XX S VERNON AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,313,3,20,42.0,5,1180307.0,1864345.0,2025,2025-12-18 15:42:08,41.783026429,-87.614477968,"(41.783026429, -87.614477968)",22,Wednesday,12,0
14052395,JJ518310,2025-12-10 22:56:00,052XX S PRAIRIE AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,APARTMENT,False,False,231,2,3,40.0,10,1178932.0,1870233.0,2025,2025-12-18 15:42:08,41.799215094,-87.619339832,"(41.799215094, -87.619339832)",22,Wednesday,12,0
14053667,JJ519861,2025-12-10 22:51:00,015XX N LA SALLE DR,820,THEFT,$500 AND UNDER,APARTMENT,False,False,1821,18,2,8.0,6,1174849.0,1910554.0,2025,2025-12-18 15:42:08,41.909950953,-87.633107249,"(41.909950953, -87.633107249)",22,Wednesday,12,0
14053451,JJ519462,2025-12-10 22:44:00,040XX W 26TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,1013,10,22,30.0,04A,1149994.0,1886422.0,2025,2025-12-18 15:42:08,41.844250537,-87.725042957,"(41.844250537, -87.725042957)",22,Wednesday,12,0
14087735,JK121133,2025-12-10 22:40:00,015XX N LA SALLE DR,810,THEFT,OVER $500,APARTMENT,False,False,1821,18,2,8.0,6,1174849.0,1910554.0,2025,2026-01-22 15:41:38,41.909950953,-87.633107249,"(41.909950953, -87.633107249)",22,Wednesday,12,0
14058079,JJ525364,2025-12-10 22:38:00,042XX S FAIRFIELD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - GARAGE,False,True,921,9,12,58.0,08B,1158736.0,1876435.0,2025,2025-12-19 15:41:47,41.816670642,-87.693234267,"(41.816670642, -87.693234267)",22,Wednesday,12,0
14052415,JJ518318,2025-12-10 22:37:00,031XX N WESTERN AVE,420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,False,False,1931,19,47,5.0,04B,1159792.0,1920606.0,2025,2025-12-18 15:42:08,41.93785833,-87.688142558,"(41.93785833, -87.688142558)",22,Wednesday,12,0
14052439,JJ518296,2025-12-10 22:35:00,003XX W CHICAGO AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1823,18,27,8.0,7,1173883.0,1905665.0,2025,2025-12-18 15:42:08,41.89655687,-87.636801732,"(41.89655687, -87.636801732)",22,Wednesday,12,0
14052380,JJ518281,2025-12-10 22:30:00,029XX N ASHLAND AVE,860,THEFT,RETAIL THEFT,DRUG STORE,True,False,1931,19,32,6.0,6,1165142.0,1919763.0,2025,2025-12-18 15:42:08,41.935432921,-87.668504341,"(41.935432921, -87.668504341)",22,Wednesday,12,0
14052416,JJ518322,2025-12-10 22:23:00,027XX S AVERS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1031,10,22,30.0,14,1151151.0,1885495.0,2025,2025-12-18 15:42:08,41.841684166,-87.720821193,"(41.841684166, -87.720821193)",22,Wednesday,12,0
14052818,JJ518731,2025-12-10 22:22:00,042XX W DIVISION ST,560,ASSAULT,SIMPLE,STREET,False,True,1111,11,37,23.0,08A,1147898.0,1907662.0,2025,2025-12-18 15:42:08,41.90257608,-87.732189083,"(41.90257608, -87.732189083)",22,Wednesday,12,0
14052400,JJ518283,2025-12-10 22:21:00,029XX W 40TH PL,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,False,True,921,9,12,58.0,26,1157231.0,1877637.0,2025,2025-12-18 15:42:08,41.819999714,-87.698722443,"(41.819999714, -87.698722443)",22,Wednesday,12,0
14052424,JJ518313,2025-12-10 22:19:00,073XX S DR MARTIN LUTHER KING JR DR,560,ASSAULT,SIMPLE,APARTMENT,False,False,323,3,6,69.0,08A,1180180.0,1856367.0,2025,2025-12-18 15:42:08,41.7611369,-87.615187826,"(41.7611369, -87.615187826)",22,Wednesday,12,0
14052351,JJ518261,2025-12-10 22:15:00,047XX W HARRISON ST,560,ASSAULT,SIMPLE,GAS STATION,False,False,1131,11,24,25.0,08A,1144812.0,1896930.0,2025,2025-12-18 15:42:08,41.873185004,-87.743795434,"(41.873185004, -87.743795434)",22,Wednesday,12,0
14052390,JJ518278,2025-12-10 22:02:00,059XX W ADAMS BLVD,497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,STREET,False,True,1513,15,29,25.0,04B,1136662.0,1898493.0,2025,2025-12-18 15:42:08,41.877623798,-87.773681079,"(41.877623798, -87.773681079)",22,Wednesday,12,0
14052409,JJ518275,2025-12-10 22:01:00,014XX N ARTESIAN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1423,14,1,24.0,08B,1159814.0,1909435.0,2025,2025-12-18 15:42:08,41.907203857,-87.688370492,"(41.907203857, -87.688370492)",22,Wednesday,12,0
14052587,JJ518519,2025-12-10 22:00:00,008XX N CHRISTIANA AVE,820,THEFT,$500 AND UNDER,OTHER (SPECIFY),False,False,1121,11,27,23.0,6,1153974.0,1905401.0,2025,2025-12-18 15:42:08,41.896252678,-87.709931118,"(41.896252678, -87.709931118)",22,Wednesday,12,0
14052783,JJ518606,2025-12-10 22:00:00,042XX S MICHIGAN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,213,2,3,38.0,08B,1177865.0,1876850.0,2025,2025-12-18 15:42:08,41.817396985,-87.623052201,"(41.817396985, -87.623052201)",22,Wednesday,12,0
14052637,JJ518630,2025-12-10 22:00:00,004XX N CLARK ST,810,THEFT,OVER $500,RESTAURANT,False,False,1831,18,42,8.0,6,1175457.0,1903385.0,2025,2025-12-18 15:42:08,41.890265219,-87.631089305,"(41.890265219, -87.631089305)",22,Wednesday,12,0
14054110,JJ520107,2025-12-10 22:00:00,021XX W WARREN BLVD,810,THEFT,OVER $500,STREET,False,False,1223,12,27,28.0,6,1162098.0,1900332.0,2025,2025-12-18 15:42:08,41.882177064,-87.68023491,"(41.882177064, -87.68023491)",22,Wednesday,12,0
14054381,JJ520792,2025-12-10 21:49:00,0000X E 35TH ST,320,ROBBERY,STRONG ARM - NO WEAPON,CTA PLATFORM,False,False,211,2,3,35.0,3,1177052.0,1881808.0,2025,2025-12-18 15:42:08,41.831020551,-87.625884733,"(41.831020551, -87.625884733)",21,Wednesday,12,0
14052375,JJ518256,2025-12-10 21:47:00,019XX W CERMAK RD,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,1034,10,25,31.0,6,1163777.0,1889420.0,2025,2025-12-18 15:42:08,41.852198325,-87.674377204,"(41.852198325, -87.674377204)",21,Wednesday,12,0
14052370,JJ518253,2025-12-10 21:47:00,016XX W 69TH ST,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,True,False,725,7,17,67.0,26,1166402.0,1858951.0,2025,2025-12-18 15:42:08,41.768532286,-87.665611613,"(41.768532286, -87.665611613)",21,Wednesday,12,0
14052365,JJ518269,2025-12-10 21:45:00,025XX N CLARK ST,460,BATTERY,SIMPLE,CTA BUS,False,False,1935,19,43,7.0,08B,1172246.0,1917449.0,2025,2025-12-18 15:42:08,41.928929071,-87.642465467,"(41.928929071, -87.642465467)",21,Wednesday,12,0
14052369,JJ518254,2025-12-10 21:33:00,004XX N AUSTIN BLVD,810,THEFT,OVER $500,RESTAURANT,False,True,1512,15,29,25.0,6,1136300.0,1902365.0,2025,2025-12-18 15:42:08,41.888255554,-87.774917761,"(41.888255554, -87.774917761)",21,Wednesday,12,0
14052384,JJ518274,2025-12-10 21:32:00,004XX S WESTERN AVE,520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA TRAIN,True,False,1135,11,28,28.0,04A,1160478.0,1897788.0,2025,2025-12-18 15:42:08,41.875229772,-87.686253982,"(41.875229772, -87.686253982)",21,Wednesday,12,0
14053130,JJ518277,2025-12-10 21:30:00,108XX S VINCENNES AVE,560,ASSAULT,SIMPLE,APARTMENT,False,True,2234,22,21,75.0,08A,1168049.0,1832681.0,2025,2025-12-18 15:42:08,41.696408307,-87.660327475,"(41.696408307, -87.660327475)",21,Wednesday,12,0
14052427,JJ518311,2025-12-10 21:30:00,079XX S LUELLA AVE,497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,False,True,414,4,7,46.0,04B,1192574.0,1852843.0,2025,2025-12-18 15:42:08,41.751173846,-87.569878279,"(41.751173846, -87.569878279)",21,Wednesday,12,0
14053153,JJ518703,2025-12-10 21:30:00,015XX N ORLEANS ST,820,THEFT,$500 AND UNDER,RESIDENCE,False,False,1821,18,2,8.0,6,1173623.0,1910747.0,2025,2025-12-18 15:42:08,41.91050793,-87.637605278,"(41.91050793, -87.637605278)",21,Wednesday,12,0
14052402,JJ518280,2025-12-10 21:30:00,016XX W 47TH ST,325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,931,9,20,61.0,3,1165987.0,1873545.0,2025,2025-12-18 15:42:08,41.808588859,-87.666718028,"(41.808588859, -87.666718028)",21,Wednesday,12,0
14052702,JJ518794,2025-12-10 21:30:00,018XX W LUNT AVE,710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,2424,24,49,1.0,6,1162729.0,1946532.0,2025,2025-12-18 15:42:08,42.008939166,-87.676618101,"(42.008939166, -87.676618101)",21,Wednesday,12,0
14052413,JJ518252,2025-12-10 21:30:00,049XX S WASHINGTON PARK CT,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,223,2,20,38.0,08B,1180085.0,1872436.0,2025,2025-12-18 15:42:08,41.80523396,-87.615044027,"(41.80523396, -87.615044027)",21,Wednesday,12,0
14052447,JJ518287,2025-12-10 21:25:00,103XX S CHURCH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2212,22,19,72.0,7,1168087.0,1836221.0,2025,2025-12-18 15:42:08,41.706121825,-87.660087019,"(41.706121825, -87.660087019)",21,Wednesday,12,0
14052381,JJ518273,2025-12-10 21:22:00,003XX E WACKER DR,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,HOTEL / MOTEL,True,False,114,1,42,32.0,11,1178664.0,1902455.0,2025,2025-12-18 15:42:08,41.887640628,-87.619340283,"(41.887640628, -87.619340283)",21,Wednesday,12,0
14052428,JJ518267,2025-12-10 21:18:00,088XX S UNION AVE,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,True,False,2223,22,21,71.0,18,1173184.0,1846366.0,2025,2025-12-18 15:42:08,41.73385028,-87.641123419,"(41.73385028, -87.641123419)",21,Wednesday,12,0
14053236,JJ518785,2025-12-10 21:10:00,032XX S MAY ST,810,THEFT,OVER $500,STREET,False,False,913,9,11,60.0,6,1169181.0,1883183.0,2025,2025-12-18 15:42:08,41.834967924,-87.654723953,"(41.834967924, -87.654723953)",21,Wednesday,12,0
14060059,JJ527869,2025-12-10 21:00:00,039XX S CALUMET AVE,495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,NURSING / RETIREMENT HOME,False,False,213,2,3,38.0,04B,1179081.0,1878914.0,2025,2025-12-21 15:42:59,41.823033098,-87.618528623,"(41.823033098, -87.618528623)",21,Wednesday,12,0
14054152,JJ520200,2025-12-10 21:00:00,011XX E 53RD ST,810,THEFT,OVER $500,STREET,False,False,233,2,5,41.0,6,1184911.0,1870369.0,2025,2025-12-18 15:42:08,41.799449915,-87.597409382,"(41.799449915, -87.597409382)",21,Wednesday,12,0
14053275,JJ519083,2025-12-10 21:00:00,054XX N Broadway,810,THEFT,OVER $500,STREET,False,False,2013,20,48,77.0,6,1167327.0,1936361.0,2025,2025-12-18 15:42:08,41.980931697,-87.659995085,"(41.980931697, -87.659995085)",21,Wednesday,12,0
14052533,JJ518477,2025-12-10 21:00:00,054XX W SCHUBERT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2514,25,31,19.0,14,1139558.0,1917417.0,2025,2025-12-18 15:42:08,41.92950118,-87.762585257,"(41.92950118, -87.762585257)",21,Wednesday,12,0
14052991,JJ519190,2025-12-10 21:00:00,062XX W WAVELAND AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1633,16,38,17.0,7,1134095.0,1923950.0,2025,2025-12-18 15:42:08,41.94752649,-87.782506304,"(41.94752649, -87.782506304)",21,Wednesday,12,0
14053628,JJ519840,2025-12-10 21:00:00,049XX N MILWAUKEE AVE,810,THEFT,OVER $500,CTA TRAIN,False,False,1623,16,45,11.0,6,1139431.0,1932207.0,2025,2025-12-18 15:42:08,41.97008868,-87.762690091,"(41.97008868, -87.762690091)",21,Wednesday,12,0
14052759,JJ518743,2025-12-10 21:00:00,081XX S COMMERCIAL AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,True,422,4,7,46.0,04A,1197606.0,1851564.0,2025,2025-12-18 15:42:08,41.74754017,-87.551481488,"(41.74754017, -87.551481488)",21,Wednesday,12,0
14052476,JJ518334,2025-12-10 21:00:00,083XX S KERFOOT AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,622,6,21,71.0,26,1173093.0,1849521.0,2025,2025-12-18 15:42:08,41.742510028,-87.641363863,"(41.742510028, -87.641363863)",21,Wednesday,12,0
14053042,JJ518956,2025-12-10 21:00:00,054XX W DEVON AVE,820,THEFT,$500 AND UNDER,OTHER (SPECIFY),False,False,1621,16,45,12.0,6,1138972.0,1942130.0,2025,2025-12-18 15:42:08,41.997326568,-87.764135399,"(41.997326568, -87.764135399)",21,Wednesday,12,0
14052986,JJ519099,2025-12-10 21:00:00,063XX N FAIRFIELD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,2413,24,50,2.0,08A,1156849.0,1941918.0,2025,2025-12-18 15:42:08,41.996399909,-87.698378208,"(41.996399909, -87.698378208)",21,Wednesday,12,0
14053269,JJ518625,2025-12-10 21:00:00,009XX W ADDISON ST,870,THEFT,POCKET-PICKING,ALLEY,False,False,1923,19,44,6.0,6,1169188.0,1924102.0,2025,2025-12-18 15:42:08,41.947252263,-87.65350869,"(41.947252263, -87.65350869)",21,Wednesday,12,0
14052371,JJ518263,2025-12-10 21:00:00,081XX W BERWYN AVE,460,BATTERY,SIMPLE,RESIDENCE - GARAGE,False,False,1614,16,41,10.0,08B,1121004.0,1934053.0,2025,2025-12-18 15:42:08,41.97547112,-87.830408701,"(41.97547112, -87.830408701)",21,Wednesday,12,0
14053055,JJ519298,2025-12-10 21:00:00,021XX W 68TH PL,460,BATTERY,SIMPLE,ALLEY,False,False,726,7,16,67.0,08B,1163456.0,1859215.0,2025,2025-12-18 15:42:08,41.769318992,-87.676402799,"(41.769318992, -87.676402799)",21,Wednesday,12,0
14052320,JJ518235,2025-12-10 20:55:00,017XX W 18TH ST,460,BATTERY,SIMPLE,SIDEWALK,False,False,1234,12,25,31.0,08B,1165047.0,1891451.0,2025,2025-12-18 15:42:08,41.857744741,-87.669658337,"(41.857744741, -87.669658337)",20,Wednesday,12,0
14052359,JJ518219,2025-12-10 20:52:00,043XX N CENTRAL AVE,560,ASSAULT,SIMPLE,DEPARTMENT STORE,True,False,1624,16,45,15.0,08A,1138223.0,1928483.0,2025,2025-12-18 15:42:08,41.959891679,-87.767222504,"(41.959891679, -87.767222504)",20,Wednesday,12,0
14058553,JJ525006,2025-12-10 20:49:00,031XX N CLARK ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1933,19,44,6.0,6,1170283.0,1920956.0,2025,2025-12-19 15:41:47,41.93859561,-87.649576033,"(41.93859561, -87.649576033)",20,Wednesday,12,0
14052399,JJ518260,2025-12-10 20:45:00,008XX W WELLINGTON AVE,545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",HOSPITAL BUILDING / GROUNDS,True,False,1933,19,44,6.0,08A,1169981.0,1920130.0,2025,2025-12-18 15:42:08,41.936335635,-87.650710119,"(41.936335635, -87.650710119)",20,Wednesday,12,0
14053274,JJ518968,2025-12-10 20:45:00,013XX W WABANSIA AVE,760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,PARK PROPERTY,False,False,1433,14,32,24.0,6,1166835.0,1911832.0,2025,2025-12-18 15:42:08,41.913633618,-87.662510518,"(41.913633618, -87.662510518)",20,Wednesday,12,0
14053254,JJ518880,2025-12-10 20:42:00,062XX N LINCOLN AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1711,17,50,13.0,6,1152477.0,1941288.0,2025,2025-12-18 15:42:08,41.994758989,-87.7144777,"(41.994758989, -87.7144777)",20,Wednesday,12,0
14052346,JJ518220,2025-12-10 20:39:00,030XX W FULTON BLVD,560,ASSAULT,SIMPLE,APARTMENT,False,True,1222,12,27,27.0,08A,1156059.0,1901851.0,2025,2025-12-18 15:42:08,41.886469318,-87.702369164,"(41.886469318, -87.702369164)",20,Wednesday,12,0
